symbol,ticker,market,currency,yahoo_symbol,figi
SFNC.US,SFNC,US,USD,SFNC,
SFRX.US,SFRX,US,USD,SFRX,
SFST.US,SFST,US,USD,SFST,
SFTBF.US,SFTBF,US,USD,SFTBF,
SFWJ.US,SFWJ,US,USD,SFWJ,
SFWL.US,SFWL,US,USD,SFWL,
SG.US,SG,US,USD,SG,
SGA.US,SGA,US,USD,SGA,
SGBAF.US,SGBAF,US,USD,SGBAF,
SGC.US,SGC,US,USD,SGC,
SGHC.US,SGHC,US,USD,SGHC,
SGHT.US,SGHT,US,USD,SGHT,
SGI.US,SGI,US,USD,SGI,
SGIHY.US,SGIHY,US,USD,SGIHY,
SGIOF.US,SGIOF,US,USD,SGIOF,
SGIPF.US,SGIPF,US,USD,SGIPF,
SGLA.US,SGLA,US,USD,SGLA,
SGLD.US,SGLD,US,USD,SGLD,
SGLY.US,SGLY,US,USD,SGLY,
SGML.US,SGML,US,USD,SGML,
SGMOQ.US,SGMOQ,US,USD,SGMOQ,
SGMT.US,SGMT,US,USD,SGMT,
SGOL.US,SGOL,US,USD,SGOL,
SGP.US,SGP,US,USD,SGP,
SGPIY.US,SGPIY,US,USD,SGPIY,
SGRP.US,SGRP,US,USD,SGRP,
SGRX.US,SGRX,US,USD,SGRX,
SGRY.US,SGRY,US,USD,SGRY,
SGST.US,SGST,US,USD,SGST,
SGU.US,SGU,US,USD,SGU,
SHAK.US,SHAK,US,USD,SHAK,
SHAZ.US,SHAZ,US,USD,SHAZ,
SHAZW.US,SHAZW,US,USD,SHAZW,
SHBI.US,SHBI,US,USD,SHBI,
SHC.US,SHC,US,USD,SHC,
SHECF.US,SHECF,US,USD,SHECF,
SHEL.US,SHEL,US,USD,SHEL,BBG0147BN6G2
SHEN.US,SHEN,US,USD,SHEN,
SHFH.US,SHFH,US,USD,SHFH,
SHFS.US,SHFS,US,USD,SHFS,
SHFSW.US,SHFSW,US,USD,SHFSW,
SHG.US,SHG,US,USD,SHG,
SHGI.US,SHGI,US,USD,SHGI,
SHILY.US,SHILY,US,USD,SHILY,
SHIM.US,SHIM,US,USD,SHIM,
SHIP.US,SHIP,US,USD,SHIP,
SHLAF.US,SHLAF,US,USD,SHLAF,
SHLRF.US,SHLRF,US,USD,SHLRF,
SHLS.US,SHLS,US,USD,SHLS,
SHMD.US,SHMD,US,USD,SHMD,
SHMDW.US,SHMDW,US,USD,SHMDW,
SHMXY.US,SHMXY,US,USD,SHMXY,
SHMZF.US,SHMZF,US,USD,SHMZF,
SHNTY.US,SHNTY,US,USD,SHNTY,
SHNY.US,SHNY,US,USD,SHNY,
SHO-PH.US,SHO-PH,US,USD,SHO-PH,
SHO-PI.US,SHO-PI,US,USD,SHO-PI,
SHO.US,SHO,US,USD,SHO,
SHOE.US,SHOE,US,USD,SHOE,
SHOO.US,SHOO,US,USD,SHOO,
SHOP.US,SHOP,US,USD,SHOP,
SHOT.US,SHOT,US,USD,SHOT,
SHOTR.US,SHOTR,US,USD,SHOTR,
SHOTU.US,SHOTU,US,USD,SHOTU,
SHPH.US,SHPH,US,USD,SHPH,
SHW.US,SHW,US,USD,SHW,
SI.US,SI,US,USD,SI,
SIAI.US,SIAI,US,USD,SIAI,
SIAMY.US,SIAMY,US,USD,SIAMY,
SIBN.US,SIBN,US,USD,SIBN,
SICCY.US,SICCY,US,USD,SICCY,
SICOF.US,SICOF,US,USD,SICOF,
SID.US,SID,US,USD,SID,
SIDU.US,SIDU,US,USD,SIDU,
SIEB.US,SIEB,US,USD,SIEB,
SIF.US,SIF,US,USD,SIF,
SIFY.US,SIFY,US,USD,SIFY,
SIG.US,SIG,US,USD,SIG,
SIGA.US,SIGA,US,USD,SIGA,
SIGEY.US,SIGEY,US,USD,SIGEY,
SIGI.US,SIGI,US,USD,SIGI,
SIGIP.US,SIGIP,US,USD,SIGIP,
SIGY.US,SIGY,US,USD,SIGY,
SII.US,SII,US,USD,SII,
SILC.US,SILC,US,USD,SILC,
SILEF.US,SILEF,US,USD,SILEF,
SILO.US,SILO,US,USD,SILO,
SIM.US,SIM,US,USD,SIM,
SIMA.US,SIMA,US,USD,SIMA,
SIMAU.US,SIMAU,US,USD,SIMAU,
SIMAW.US,SIMAW,US,USD,SIMAW,
SIMO.US,SIMO,US,USD,SIMO,
SIND.US,SIND,US,USD,SIND,
SINI.US,SINI,US,USD,SINI,
SINT.US,SINT,US,USD,SINT,
SION.US,SION,US,USD,SION,
SIREF.US,SIREF,US,USD,SIREF,
SIRI.US,SIRI,US,USD,SIRI,
SITC.US,SITC,US,USD,SITC,
SITE.US,SITE,US,USD,SITE,
SITKF.US,SITKF,US,USD,SITKF,
SITM.US,SITM,US,USD,SITM,
SITS.US,SITS,US,USD,SITS,
SIVR.US,SIVR,US,USD,SIVR,
SJ.US,SJ,US,USD,SJ,
SJM.US,SJM,US,USD,SJM,
SJT.US,SJT,US,USD,SJT,
SKAI.US,SKAI,US,USD,SKAI,
SKAS.US,SKAS,US,USD,SKAS,
SKBBY.US,SKBBY,US,USD,SKBBY,
SKE.US,SKE,US,USD,SKE,
SKFG.US,SKFG,US,USD,SKFG,
SKG.US,SKG,US,USD,SKG,
SKHY.US,SKHY,US,USD,SKHY,
SKIL.US,SKIL,US,USD,SKIL,
SKIN.US,SKIN,US,USD,SKIN,
SKK.US,SKK,US,USD,SKK,
SKKY.US,SKKY,US,USD,SKKY,
SKLTF.US,SKLTF,US,USD,SKLTF,
SKM.US,SKM,US,USD,SKM,
SKPJF.US,SKPJF,US,USD,SKPJF,
SKT.US,SKT,US,USD,SKT,
SKTG.US,SKTG,US,USD,SKTG,
SKUB.US,SKUB,US,USD,SKUB,
SKVI.US,SKVI,US,USD,SKVI,
SKWD.US,SKWD,US,USD,SKWD,
SKY.US,SKY,US,USD,SKY,
SKYA.US,SKYA,US,USD,SKYA,
SKYAW.US,SKYAW,US,USD,SKYAW,
SKYE.US,SKYE,US,USD,SKYE,
SKYH-WT.US,SKYH-WT,US,USD,SKYH-WT,
SKYH.US,SKYH,US,USD,SKYH,
SKYI.US,SKYI,US,USD,SKYI,
SKYQ.US,SKYQ,US,USD,SKYQ,
SKYW.US,SKYW,US,USD,SKYW,
SKYX.US,SKYX,US,USD,SKYX,
SLAB.US,SLAB,US,USD,SLAB,
SLAIY.US,SLAIY,US,USD,SLAIY,
SLB.US,SLB,US,USD,SLB,
SLBK.US,SLBK,US,USD,SLBK,
SLBT.US,SLBT,US,USD,SLBT,
SLDB.US,SLDB,US,USD,SLDB,
SLDC.US,SLDC,US,USD,SLDC,
SLDE.US,SLDE,US,USD,SLDE,
SLDP.US,SLDP,US,USD,SLDP,
SLDPW.US,SLDPW,US,USD,SLDPW,
SLE.US,SLE,US,USD,SLE,
SLF.US,SLF,US,USD,SLF,
SLFIF.US,SLFIF,US,USD,SLFIF,
SLFPF.US,SLFPF,US,USD,SLFPF,
SLFPY.US,SLFPY,US,USD,SLFPY,
SLFQF.US,SLFQF,US,USD,SLFQF,
SLG-PI.US,SLG-PI,US,USD,SLG-PI,
SLG.US,SLG,US,USD,SLG,
SLGB.US,SLGB,US,USD,SLGB,
SLGL.US,SLGL,US,USD,SLGL,
SLGN.US,SLGN,US,USD,SLGN,
SLI.US,SLI,US,USD,SLI,
SLM.US,SLM,US,USD,SLM,
SLMBP.US,SLMBP,US,USD,SLMBP,
SLMT.US,SLMT,US,USD,SLMT,
SLN.US,SLN,US,USD,SLN,
SLNCF.US,SLNCF,US,USD,SLNCF,
SLND-WT.US,SLND-WT,US,USD,SLND-WT,
SLND.US,SLND,US,USD,SLND,
SLNG.US,SLNG,US,USD,SLNG,
SLNH.US,SLNH,US,USD,SLNH,
SLNHP.US,SLNHP,US,USD,SLNHP,
SLOIF.US,SLOIF,US,USD,SLOIF,
SLP.US,SLP,US,USD,SLP,
SLQT.US,SLQT,US,USD,SLQT,
SLRC.US,SLRC,US,USD,SLRC,
SLS.US,SLS,US,USD,SLS,
SLSN.US,SLSN,US,USD,SLSN,
SLSR.US,SLSR,US,USD,SLSR,
SLTN.US,SLTN,US,USD,SLTN,
SLV.US,SLV,US,USD,SLV,
SLVM.US,SLVM,US,USD,SLVM,
SLVO.US,SLVO,US,USD,SLVO,
SLXN.US,SLXN,US,USD,SLXN,
SLXNW.US,SLXNW,US,USD,SLXNW,
SM.US,SM,US,USD,SM,
SMA.US,SMA,US,USD,SMA,
SMBC.US,SMBC,US,USD,SMBC,
SMBK.US,SMBK,US,USD,SMBK,
SMC.US,SMC,US,USD,SMC,
SMCI.US,SMCI,US,USD,SMCI,
SMCIP.US,SMCIP,US,USD,SMCIP,
SMDRF.US,SMDRF,US,USD,SMDRF,
SMEGF.US,SMEGF,US,USD,SMEGF,
SMERY.US,SMERY,US,USD,SMERY,
SMFG.US,SMFG,US,USD,SMFG,
SMFNF.US,SMFNF,US,USD,SMFNF,
SMFRF.US,SMFRF,US,USD,SMFRF,
SMFSY.US,SMFSY,US,USD,SMFSY,
SMG.US,SMG,US,USD,SMG,
SMGSY.US,SMGSY,US,USD,SMGSY,
SMHB.US,SMHB,US,USD,SMHB,
SMHD.US,SMHD,US,USD,SMHD,
SMHI.US,SMHI,US,USD,SMHI,
SMHU.US,SMHU,US,USD,SMHU,
SMID.US,SMID,US,USD,SMID,
SMJF.US,SMJF,US,USD,SMJF,
SMMT.US,SMMT,US,USD,SMMT,
SMNR.US,SMNR,US,USD,SMNR,
SMNRW.US,SMNRW,US,USD,SMNRW,
SMOFF.US,SMOFF,US,USD,SMOFF,
SMP.US,SMP,US,USD,SMP,
SMPHY.US,SMPHY,US,USD,SMPHY,
SMPL.US,SMPL,US,USD,SMPL,
SMR.US,SMR,US,USD,SMR,
SMRT.US,SMRT,US,USD,SMRT,
SMSGY.US,SMSGY,US,USD,SMSGY,
SMSI.US,SMSI,US,USD,SMSI,
SMSOF.US,SMSOF,US,USD,SMSOF,
SMTC.US,SMTC,US,USD,SMTC,
SMTI.US,SMTI,US,USD,SMTI,
SMTK.US,SMTK,US,USD,SMTK,
SMTOF.US,SMTOF,US,USD,SMTOF,
SMTOY.US,SMTOY,US,USD,SMTOY,
SMWB.US,SMWB,US,USD,SMWB,
SMX.US,SMX,US,USD,SMX,
SMXT.US,SMXT,US,USD,SMXT,
SMXWW.US,SMXWW,US,USD,SMXWW,
SN.US,SN,US,USD,SN,
SNA.US,SNA,US,USD,SNA,
SNAL.US,SNAL,US,USD,SNAL,
SNAP.US,SNAP,US,USD,SNAP,
SNBH.US,SNBH,US,USD,SNBH,
SNBRQ.US,SNBRQ,US,USD,SNBRQ,
SND.US,SND,US,USD,SND,
SNDA.US,SNDA,US,USD,SNDA,
SNDK.US,SNDK,US,USD,SNDK,
SNDL.US,SNDL,US,USD,SNDL,
SNDR.US,SNDR,US,USD,SNDR,
SNDX.US,SNDX,US,USD,SNDX,
SNEJF.US,SNEJF,US,USD,SNEJF,
SNES.US,SNES,US,USD,SNES,
SNEVY.US,SNEVY,US,USD,SNEVY,
SNEX.US,SNEX,US,USD,SNEX,
SNFCA.US,SNFCA,US,USD,SNFCA,
SNFI.US,SNFI,US,USD,SNFI,
SNGX.US,SNGX,US,USD,SNGX,
SNHIY.US,SNHIY,US,USD,SNHIY,
SNIRF.US,SNIRF,US,USD,SNIRF,
SNN.US,SNN,US,USD,SNN,
SNNF.US,SNNF,US,USD,SNNF,
SNNGF.US,SNNGF,US,USD,SNNGF,
SNNRF.US,SNNRF,US,USD,SNNRF,
SNNUF.US,SNNUF,US,USD,SNNUF,
SNOA.US,SNOA,US,USD,SNOA,
SNOW.US,SNOW,US,USD,SNOW,
SNPMF.US,SNPMF,US,USD,SNPMF,
SNPS.US,SNPS,US,USD,SNPS,
SNPW.US,SNPW,US,USD,SNPW,
SNRG.US,SNRG,US,USD,SNRG,
SNROF.US,SNROF,US,USD,SNROF,
SNROY.US,SNROY,US,USD,SNROY,
SNSC.US,SNSC,US,USD,SNSC,
SNT.US,SNT,US,USD,SNT,
SNTG.US,SNTG,US,USD,SNTG,
SNTI.US,SNTI,US,USD,SNTI,
SNTL.US,SNTL,US,USD,SNTL,
SNTUF.US,SNTUF,US,USD,SNTUF,
SNTW.US,SNTW,US,USD,SNTW,
SNUS-PH.US,SNUS-PH,US,USD,SNUS-PH,
SNUS-PI.US,SNUS-PI,US,USD,SNUS-PI,
SNWV.US,SNWV,US,USD,SNWV,
SNX.US,SNX,US,USD,SNX,
SNY.US,SNY,US,USD,SNY,
SNYNF.US,SNYNF,US,USD,SNYNF,
SNYR.US,SNYR,US,USD,SNYR,
SO.US,SO,US,USD,SO,
SOAGY.US,SOAGY,US,USD,SOAGY,
SOAR.US,SOAR,US,USD,SOAR,
SOARW.US,SOARW,US,USD,SOARW,
SOBO.US,SOBO,US,USD,SOBO,
SOBR.US,SOBR,US,USD,SOBR,
SOC.US,SOC,US,USD,SOC,
SOCA.US,SOCA,US,USD,SOCA,
SOCAU.US,SOCAU,US,USD,SOCAU,
SOCAW.US,SOCAW,US,USD,SOCAW,
SODI.US,SODI,US,USD,SODI,
SOEZ.US,SOEZ,US,USD,SOEZ,
SOFI.US,SOFI,US,USD,SOFI,
SOGP.US,SOGP,US,USD,SOGP,
SOHGF.US,SOHGF,US,USD,SOHGF,
SOHGY.US,SOHGY,US,USD,SOHGY,
SOHU.US,SOHU,US,USD,SOHU,
SOJC.US,SOJC,US,USD,SOJC,
SOJD.US,SOJD,US,USD,SOJD,
SOJE.US,SOJE,US,USD,SOJE,
SOJF.US,SOJF,US,USD,SOJF,
SOLC.US,SOLC,US,USD,SOLC,
SOLS.US,SOLS,US,USD,SOLS,
SOLV.US,SOLV,US,USD,SOLV,
SOMN.US,SOMN,US,USD,SOMN,
SON.US,SON,US,USD,SON,
SONG.US,SONG,US,USD,SONG,
SONM.US,SONM,US,USD,SONM,
SONO.US,SONO,US,USD,SONO,
SONX.US,SONX,US,USD,SONX,
SONY.US,SONY,US,USD,SONY,
SOPAQ.US,SOPAQ,US,USD,SOPAQ,
SOPH.US,SOPH,US,USD,SOPH,
SOR.US,SOR,US,USD,SOR,
SORA.US,SORA,US,USD,SORA,
SORN.US,SORN,US,USD,SORN,
SORNU.US,SORNU,US,USD,SORNU,
SORNW.US,SORNW,US,USD,SORNW,
SOS.US,SOS,US,USD,SOS,
SOTK.US,SOTK,US,USD,SOTK,
SOUD.US,SOUD,US,USD,SOUD,
SOUL-RI.US,SOUL-RI,US,USD,SOUL-RI,
SOUL-UN.US,SOUL-UN,US,USD,SOUL-UN,
SOUL.US,SOUL,US,USD,SOUL,
SOUN.US,SOUN,US,USD,SOUN,
SOUNW.US,SOUNW,US,USD,SOUNW,
SOWG.US,SOWG,US,USD,SOWG,
SOYB.US,SOYB,US,USD,SOYB,
SPAI.US,SPAI,US,USD,SPAI,
SPAUF.US,SPAUF,US,USD,SPAUF,
SPB.US,SPB,US,USD,SPB,
SPCB.US,SPCB,US,USD,SPCB,
SPCE.US,SPCE,US,USD,SPCE,
SPCX.US,SPCX,US,USD,SPCX,
SPE-PC.US,SPE-PC,US,USD,SPE-PC,
SPE.US,SPE,US,USD,SPE,
SPEG.US,SPEG,US,USD,SPEG,
SPEGR.US,SPEGR,US,USD,SPEGR,
SPEGU.US,SPEGU,US,USD,SPEGU,
SPFI.US,SPFI,US,USD,SPFI,
SPFX.US,SPFX,US,USD,SPFX,
SPG-PJ.US,SPG-PJ,US,USD,SPG-PJ,
SPG.US,SPG,US,USD,SPG,
SPGDF.US,SPGDF,US,USD,SPGDF,
SPGH.US,SPGH,US,USD,SPGH,
SPGI.US,SPGI,US,USD,SPGI,
SPGNY.US,SPGNY,US,USD,SPGNY,
SPH.US,SPH,US,USD,SPH,
SPHIF.US,SPHIF,US,USD,SPHIF,
SPHL.US,SPHL,US,USD,SPHL,
SPHR.US,SPHR,US,USD,SPHR,
SPHXF.US,SPHXF,US,USD,SPHXF,
SPIIY.US,SPIIY,US,USD,SPIIY,
SPIR.US,SPIR,US,USD,SPIR,
SPIWF.US,SPIWF,US,USD,SPIWF,
SPKL.US,SPKL,US,USD,SPKL,
SPKLU.US,SPKLU,US,USD,SPKLU,
SPKLW.US,SPKLW,US,USD,SPKLW,
SPMA.US,SPMA,US,USD,SPMA,
SPMC.US,SPMC,US,USD,SPMC,
SPME.US,SPME,US,USD,SPME,
SPMEF.US,SPMEF,US,USD,SPMEF,
SPND.US,SPND,US,USD,SPND,
SPNT.US,SPNT,US,USD,SPNT,
SPNV.US,SPNV,US,USD,SPNV,
SPOK.US,SPOK,US,USD,SPOK,
SPOT.US,SPOT,US,USD,SPOT,
SPOWF.US,SPOWF,US,USD,SPOWF,
SPPL.US,SPPL,US,USD,SPPL,
SPPP.US,SPPP,US,USD,SPPP,
SPQS.US,SPQS,US,USD,SPQS,
SPRB.US,SPRB,US,USD,SPRB,
SPRC.US,SPRC,US,USD,SPRC,
SPRO.US,SPRO,US,USD,SPRO,
SPRS.US,SPRS,US,USD,SPRS,
SPRU.US,SPRU,US,USD,SPRU,
SPRY.US,SPRY,US,USD,SPRY,
SPSC.US,SPSC,US,USD,SPSC,
SPST.US,SPST,US,USD,SPST,
SPT.US,SPT,US,USD,SPT,
SPTJF.US,SPTJF,US,USD,SPTJF,
SPTX.US,SPTX,US,USD,SPTX,
SPTY.US,SPTY,US,USD,SPTY,
SPWH.US,SPWH,US,USD,SPWH,
SPWR.US,SPWR,US,USD,SPWR,
SPWRW.US,SPWRW,US,USD,SPWRW,
SPXC.US,SPXC,US,USD,SPXC,
SPXSF.US,SPXSF,US,USD,SPXSF,
SPXX.US,SPXX,US,USD,SPXX,
SPY.US,SPY,US,USD,SPY,
SPYU.US,SPYU,US,USD,SPYU,
SQFT.US,SQFT,US,USD,SQFT,
SQFTP.US,SQFTP,US,USD,SQFTP,
SQFTW.US,SQFTW,US,USD,SQFTW,
SQM.US,SQM,US,USD,SQM,
SQNS.US,SQNS,US,USD,SQNS,
SR.US,SR,US,USD,SR,
SRAD.US,SRAD,US,USD,SRAD,
SRBEF.US,SRBEF,US,USD,SRBEF,
SRBK.US,SRBK,US,USD,SRBK,
SRCE.US,SRCE,US,USD,SRCE,
SRCO.US,SRCO,US,USD,SRCO,
SRCRF.US,SRCRF,US,USD,SRCRF,
SRE.US,SRE,US,USD,SRE,
SREA.US,SREA,US,USD,SREA,
SRFM.US,SRFM,US,USD,SRFM,
SRG-PA.US,SRG-PA,US,USD,SRG-PA,
SRG.US,SRG,US,USD,SRG,
SRGBF.US,SRGBF,US,USD,SRGBF,
SRGXF.US,SRGXF,US,USD,SRGXF,
SRGZ.US,SRGZ,US,USD,SRGZ,
SRI.US,SRI,US,USD,SRI,
SRJN.US,SRJN,US,USD,SRJN,
SRKZF.US,SRKZF,US,USD,SRKZF,
SRL.US,SRL,US,USD,SRL,
SRLZF.US,SRLZF,US,USD,SRLZF,
SRMX.US,SRMX,US,USD,SRMX,
SRPT.US,SRPT,US,USD,SRPT,
SRRE.US,SRRE,US,USD,SRRE,
SRRK.US,SRRK,US,USD,SRRK,
SRTA.US,SRTA,US,USD,SRTA,
SRTS.US,SRTS,US,USD,SRTS,
SRV.US,SRV,US,USD,SRV,
SRXH.US,SRXH,US,USD,SRXH,
SRZN.US,SRZN,US,USD,SRZN,
SSAC.US,SSAC,US,USD,SSAC,
SSACR.US,SSACR,US,USD,SSACR,
SSACU.US,SSACU,US,USD,SSACU,
SSACW.US,SSACW,US,USD,SSACW,
SSB.US,SSB,US,USD,SSB,
SSD.US,SSD,US,USD,SSD,
SSEA.US,SSEA,US,USD,SSEA,
SSEAR.US,SSEAR,US,USD,SSEAR,
SSEAU.US,SSEAU,US,USD,SSEAU,
SSEBF.US,SSEBF,US,USD,SSEBF,
SSGC.US,SSGC,US,USD,SSGC,
SSHBY.US,SSHBY,US,USD,SSHBY,
SSHT.US,SSHT,US,USD,SSHT,
SSII.US,SSII,US,USD,SSII,
SSL.US,SSL,US,USD,SSL,
SSM.US,SSM,US,USD,SSM,
SSMR.US,SSMR,US,USD,SSMR,
SSNC.US,SSNC,US,USD,SSNC,
SSP.US,SSP,US,USD,SSP,
SSRGF.US,SSRGF,US,USD,SSRGF,
SSRLY.US,SSRLY,US,USD,SSRLY,
SSRM.US,SSRM,US,USD,SSRM,
SST.US,SST,US,USD,SST,
SSTI.US,SSTI,US,USD,SSTI,
SSTK.US,SSTK,US,USD,SSTK,
SSTPW.US,SSTPW,US,USD,SSTPW,
SSVFF.US,SSVFF,US,USD,SSVFF,
SSYS.US,SSYS,US,USD,SSYS,
ST.US,ST,US,USD,ST,
STA.US,STA,US,USD,STA,
STAA.US,STAA,US,USD,STAA,
STAG.US,STAG,US,USD,STAG,
STAI.US,STAI,US,USD,STAI,
STAK.US,STAK,US,USD,STAK,
STBA.US,STBA,US,USD,STBA,
STBI.US,STBI,US,USD,STBI,
STC.US,STC,US,USD,STC,
STCB.US,STCB,US,USD,STCB,
STCK.US,STCK,US,USD,STCK,
STDN.US,STDN,US,USD,STDN,
STE.US,STE,US,USD,STE,
STEK.US,STEK,US,USD,STEK,
STEM.US,STEM,US,USD,STEM,
STEP.US,STEP,US,USD,STEP,
STEW.US,STEW,US,USD,STEW,
STEX.US,STEX,US,USD,STEX,
STFS.US,STFS,US,USD,STFS,
STG.US,STG,US,USD,STG,
STGW.US,STGW,US,USD,STGW,
STHO.US,STHO,US,USD,STHO,
STHRF.US,STHRF,US,USD,STHRF,
STI.US,STI,US,USD,STI,
STIM.US,STIM,US,USD,STIM,
STJNY.US,STJNY,US,USD,STJNY,
STK.US,STK,US,USD,STK,
STKE.US,STKE,US,USD,STKE,
STKH.US,STKH,US,USD,STKH,
STKS.US,STKS,US,USD,STKS,
STLA.US,STLA,US,USD,STLA,
STLD.US,STLD,US,USD,STLD,
STLE.US,STLE,US,USD,STLE,
STLJF.US,STLJF,US,USD,STLJF,
STLN.US,STLN,US,USD,STLN,
STLNF.US,STLNF,US,USD,STLNF,
STLNW.US,STLNW,US,USD,STLNW,
STLRF.US,STLRF,US,USD,STLRF,
STLY.US,STLY,US,USD,STLY,
STM.US,STM,US,USD,STM,
STME.US,STME,US,USD,STME,
STMEF.US,STMEF,US,USD,STMEF,
STN.US,STN,US,USD,STN,
STNDF.US,STNDF,US,USD,STNDF,
STNE.US,STNE,US,USD,STNE,
STNG.US,STNG,US,USD,STNG,
STOHF.US,STOHF,US,USD,STOHF,
STOK.US,STOK,US,USD,STOK,
STQN.US,STQN,US,USD,STQN,
STRA.US,STRA,US,USD,STRA,
STRC.US,STRC,US,USD,STRC,
STRD.US,STRD,US,USD,STRD,
STRF.US,STRF,US,USD,STRF,
STRG.US,STRG,US,USD,STRG,
STRK.US,STRK,US,USD,STRK,
STRL.US,STRL,US,USD,STRL,
STRO.US,STRO,US,USD,STRO,
STRR.US,STRR,US,USD,STRR,
STRRP.US,STRRP,US,USD,STRRP,
STRS.US,STRS,US,USD,STRS,
STRT.US,STRT,US,USD,STRT,
STRW.US,STRW,US,USD,STRW,
STRZ.US,STRZ,US,USD,STRZ,
STSBF.US,STSBF,US,USD,STSBF,
STSR.US,STSR,US,USD,STSR,
STSUF.US,STSUF,US,USD,STSUF,
STT-PG.US,STT-PG,US,USD,STT-PG,
STT.US,STT,US,USD,STT,
STTK.US,STTK,US,USD,STTK,
STUB.US,STUB,US,USD,STUB,
STVN.US,STVN,US,USD,STVN,
STWD.US,STWD,US,USD,STWD,
STWI.US,STWI,US,USD,STWI,
STX.US,STX,US,USD,STX,
STXS.US,STXS,US,USD,STXS,
STZ.US,STZ,US,USD,STZ,
SU.US,SU,US,USD,SU,
SUCH.US,SUCH,US,USD,SUCH,
SUGP.US,SUGP,US,USD,SUGP,
SUGRF.US,SUGRF,US,USD,SUGRF,
SUI.US,SUI,US,USD,SUI,
SUIC.US,SUIC,US,USD,SUIC,
SUIG.US,SUIG,US,USD,SUIG,
SUIS.US,SUIS,US,USD,SUIS,
SUJA.US,SUJA,US,USD,SUJA,
SUMA.US,SUMA,US,USD,SUMA,
SUMAR.US,SUMAR,US,USD,SUMAR,
SUMAU.US,SUMAU,US,USD,SUMAU,
SUN.US,SUN,US,USD,SUN,
SUNB.US,SUNB,US,USD,SUNB,
SUNC.US,SUNC,US,USD,SUNC,
SUND.US,SUND,US,USD,SUND,
SUNE.US,SUNE,US,USD,SUNE,
SUNFF.US,SUNFF,US,USD,SUNFF,
SUNS.US,SUNS,US,USD,SUNS,
SUNXF.US,SUNXF,US,USD,SUNXF,
SUPN.US,SUPN,US,USD,SUPN,
SUPV.US,SUPV,US,USD,SUPV,
SUPX.US,SUPX,US,USD,SUPX,
SURDF.US,SURDF,US,USD,SURDF,
SURG.US,SURG,US,USD,SURG,
SUZ.US,SUZ,US,USD,SUZ,
SVA.US,SVA,US,USD,SVA,
SVAQ.US,SVAQ,US,USD,SVAQ,
SVAQU.US,SVAQU,US,USD,SVAQU,
SVAQW.US,SVAQW,US,USD,SVAQW,
SVAUF.US,SVAUF,US,USD,SVAUF,
SVBL.US,SVBL,US,USD,SVBL,
SVC.US,SVC,US,USD,SVC,
SVCC.US,SVCC,US,USD,SVCC,
SVCCU.US,SVCCU,US,USD,SVCCU,
SVCCW.US,SVCCW,US,USD,SVCCW,
SVCO.US,SVCO,US,USD,SVCO,
SVICY.US,SVICY,US,USD,SVICY,
SVIV.US,SVIV,US,USD,SVIV,
SVIVU.US,SVIVU,US,USD,SVIVU,
SVIVW.US,SVIVW,US,USD,SVIVW,
SVIX.US,SVIX,US,USD,SVIX,
SVM.US,SVM,US,USD,SVM,
SVMB.US,SVMB,US,USD,SVMB,
SVNDF.US,SVNDF,US,USD,SVNDF,
SVNHF.US,SVNHF,US,USD,SVNHF,
SVRA.US,SVRA,US,USD,SVRA,
SVRE.US,SVRE,US,USD,SVRE,
SVREW.US,SVREW,US,USD,SVREW,
SVRN.US,SVRN,US,USD,SVRN,
SVRSF.US,SVRSF,US,USD,SVRSF,
SVUHF.US,SVUHF,US,USD,SVUHF,
SVUWF.US,SVUWF,US,USD,SVUWF,
SVV.US,SVV,US,USD,SVV,
SVVC.US,SVVC,US,USD,SVVC,
SVXY.US,SVXY,US,USD,SVXY,
SVYSF.US,SVYSF,US,USD,SVYSF,
SW.US,SW,US,USD,SW,
SWAG.US,SWAG,US,USD,SWAG,
SWAGW.US,SWAGW,US,USD,SWAGW,
SWBGF.US,SWBGF,US,USD,SWBGF,
SWBI.US,SWBI,US,USD,SWBI,
SWBKY.US,SWBKY,US,USD,SWBKY,
SWCPF.US,SWCPF,US,USD,SWCPF,
SWDR.US,SWDR,US,USD,SWDR,
SWDS.US,SWDS,US,USD,SWDS,
SWIM.US,SWIM,US,USD,SWIM,
SWISF.US,SWISF,US,USD,SWISF,
SWK.US,SWK,US,USD,SWK,
SWKHL.US,SWKHL,US,USD,SWKHL,
SWKS.US,SWKS,US,USD,SWKS,
SWMR.US,SWMR,US,USD,SWMR,
SWRD.US,SWRD,US,USD,SWRD,
SWVL.US,SWVL,US,USD,SWVL,
SWVLW.US,SWVLW,US,USD,SWVLW,
SWX.US,SWX,US,USD,SWX,
SWZ.US,SWZ,US,USD,SWZ,
SWZCF.US,SWZCF,US,USD,SWZCF,
SXC.US,SXC,US,USD,SXC,
SXGCF.US,SXGCF,US,USD,SXGCF,
SXI.US,SXI,US,USD,SXI,
SXT.US,SXT,US,USD,SXT,
SXTC.US,SXTC,US,USD,SXTC,
SXTEY.US,SXTEY,US,USD,SXTEY,
SXTP.US,SXTP,US,USD,SXTP,
SXTPW.US,SXTPW,US,USD,SXTPW,
SXZTY.US,SXZTY,US,USD,SXZTY,
SY.US,SY,US,USD,SY,
SYAXF.US,SYAXF,US,USD,SYAXF,
SYBT.US,SYBT,US,USD,SYBT,
