symbol,cik
LGHL.US,1806524
CYTOF.US,1601936
CISS.US,1951067
BFCH.US,1395005
HGAS.US,1817232
GCAN.US,1695473
AIXI.US,1935172
CSUI.US,1680132
ITOX.US,1290658
GREH.US,1084937
VIVC.US,1703073
UOKAF.US,1741534
ORISF.US,1964664
WORX.US,1674227
STEK.US,1511820
DGTEF.US,1978151
CWPE.US,1741220
REEAF.US,1843588
MEHA.US,1837254
FYNN.US,1497230
FCHS.US,1416876
CBDW.US,1877461
MTLK.US,1098462
BZYR.US,724445
OCEA.US,1869974
GRVE.US,918573
AOXY.US,352991
OMTK.US,1404804
BHATF.US,1759136
PTPI.US,1815903
GRXXF.US,1823126
GLG.US,2119287
PRPH.US,868278
RBOT.US,1812173
CIRX.US,813716
SPOWF.US,1227282
GRPS.US,1990446
GPLB.US,1392449
BSFC.US,1730773
LEEN.US,1230524
RGBP.US,1589150
FOXO.US,1812360
BOTY.US,1407704
CNBX.US,1343009
RAKR.US,1872292
GBUX.US,1169138
ATDS.US,1068689
WNLV.US,1558740
BBLR.US,1873722
AVCRF.US,1355736
CMLS.US,1058623
NNAX.US,1132509
PKTX.US,1128189
GVHGF.US,1892274
KAYS.US,1530746
GRLF.US,915661
FGL.US,1989930
PCGC.US,1365359
SVVC.US,1495584
HWNI.US,1413891
KUBR.US,1081834
ALCE.US,1883984
OZSC.US,1679817
LBGJ.US,1896425
YYAI.US,1674440
BINI.US,1499961
PNXP.US,1710495
PEVM.US,1879848
RTCJF.US,1381074
OWPC.US,1622244
MGN.US,1995075
NYMXF.US,1018735
BSPK.US,1409197
BDPT.US,1575142
MGAM.US,1886362
AVNI.US,1113313
BMPA.US,1130781
MCOM.US,1788841
TIRXF.US,1782941
IOBTQ.US,1865494
WINT.US,946486
USAM.US,1804792
TWNPQ.US,2011954
CLOW.US,1619227
AMBIQ.US,1937441
VSTD.US,1898604
SELXF.US,1990950
SOPAQ.US,1817511
TMGI.US,1434601
LIPO.US,1347242
ADNH.US,1744494
STAI.US,1994624
MAXNQ.US,1796898
MSPR.US,1802450
STRG.US,1803096
WLGSF.US,1899658
PGIM.US,1923622
CYN.US,1874097
TCRG.US,1879270
ARKB.US,1869699
SWAGW.US,1872525
GOSC.US,1858939
BTCO.US,1855781
GSOL.US,1896677
NWCL.US,2131813
OURA.US,2133022
KGBMY.US,2133892
BSUDY.US,2144745
PHCAF.US,2145424
RNAQ.US,2147219
HFG.US,2152644
MANA.US,1852023
GLNK.US,1852025
GBAT.US,1852040
FGDL.US,1858258
MMTZF.US,1854078
RCWBY.US,1969729
MWG.US,1941500
DPU.US,1938865
GLEI.US,1871890
OSOL.US,1868282
BTCW.US,1850391
PBM.US,1985062
PSUS.US,2002660
JRWP.US,1998284
LBRJ.US,1999119
ETHA.US,2000638
CRGT.US,1958489
GSUI.US,2034012
CCLV.US,2027982
ENT.US,2028464
ALEUY.US,2046098
RGC.US,1829667
MRX.US,1997464
INHI.US,1997950
EZET.US,2011535
SINI.US,2011617
TSOL.US,2028834
SGIHY.US,2027330
NUOX.US,1966126
RENGY.US,2092252
HNUC.US,2104277
BMF.US,2104827
ZSHLY.US,2088776
TKNZ.US,2089855
CLYD.US,2094256
NTMJ.US,2084296
POCH.US,2085836
ZGJLY.US,2087840
SKUB.US,1977251
YFOR.US,1985337
TETH.US,1992508
PC.US,1998056
STCK.US,2024996
NCT.US,2018529
SBMW.US,2036060
OBNK.US,2042444
AIB.US,2070542
BIREY.US,2073268
METRY.US,2073643
TCLXY.US,2073804
LPNE.US,2080577
GONYF.US,2081438
GRVT.US,2078037
ZOAR.US,2078148
NPIXY.US,2072389
CTWO.US,1958928
USDW.US,1977837
STA.US,2049977
HCPC.US,2050020
CLBZ.US,2050338
MGNO.US,2033615
GXRP.US,2037427
XDT.US,2038688
TOXR.US,2028835
ALFUU.US,2010930
TVCN.US,1952670
DHGR.US,2000684
VTNMF.US,1981775
IBIT.US,1980994
FETH.US,2000046
IDIA.US,1997389
CUPPF.US,2021989
VSOL.US,2028541
OBNB.US,1916101
TDGGF.US,1972589
NXNT.US,1976663
YLY.US,2053115
PBRRY.US,2034467
SOLC.US,2041869
KYTFY.US,2042187
MIMDF.US,1920576
EMI.US,1838003
BRRR.US,1841175
NRDMF.US,1850269
GLIV.US,1852024
ITRE.US,1861448
APGH.US,1763660
BEATW.US,1779372
LTCN.US,1732406
HZEN.US,1748945
FBTC.US,1852317
ETHV.US,1860788
HODL.US,1838028
COOLU.US,1829953
GAVA.US,2035053
DAVI.US,2039072
MDDTY.US,2038958
GSNR.US,2025000
NNPEF.US,1951593
MGMYY.US,1965615
MOGMF.US,2011589
EIIA.US,1896036
GBNXY.US,2071913
LSBA.US,2075589
STSUF.US,2077638
UNID.US,2077697
MLIZY.US,2080003
ORNJY.US,2093314
BREZ.US,2095443
SIAI.US,2112466
XIII.US,2114229
FFGG.US,2102972
MSSE.US,2103976
CCIL.US,2083945
MARH.US,2087064
BAVA.US,2086017
HRBAY.US,2088827
MTMTY.US,2090231
APBD.US,2114463
SKBBY.US,2125904
PNAQ.US,2123955
BEJEF.US,2116276
BCHG.US,1732409
KRSA.US,1755237
IAUM.US,1759124
VCRDX.US,1812286
TSLVF.US,1852753
UVIX.US,1793497
AIRJW.US,1855474
APTN.US,1938571
GSMT.US,1940243
HLSQ.US,1739174
PDSRX.US,1756404
ETCG.US,1705181
BAR.US,1690437
PLTM.US,1690842
BDRY.US,1610940
QSP.US,1618755
NEPRY.US,1747570
ETHE.US,1725210
GXLM.US,1761325
SEQC.US,1779977
ICR-PA.US,1690012
AAAU.US,1708646
BITW.US,1723788
BITB.US,1763415
OBTC.US,1767057
WDSP.US,1813744
LUCYW.US,1808377
EZBC.US,1992870
QETH.US,1995569
BTC.US,2015034
LPAAU.US,2015502
XRP.US,2039525
GTAO.US,2029297
NCIQ.US,2031069
EZPZ.US,2033807
NSNFY.US,2027166
MMD.US,1518557
MWAI.US,1520118
GGTKY.US,2059690
MROSY.US,1516535
BGH.US,1521404
GDOG.US,2055510
VAVX.US,2060717
TSUI.US,2061626
TRXS.US,2064768
BPYPP.US,1545772
GGZ.US,1585855
GLDM.US,1618181
BOTX.US,1643721
GSM.US,1639877
EOCN.US,1595353
GDLC.US,1729997
NHS.US,1487610
DSRNY.US,1544088
LDP.US,1548717
PRBRY.US,1503812
NGL.US,1504461
LND.US,1499849
CHW.US,1396277
ETY.US,1340736
TX.US,1342874
BME.US,1314966
GAIN.US,1321741
DBA.US,1383082
DBB.US,1383084
PALL.US,1459862
BNO.US,1472494
EMO.US,1517518
VOC.US,1505413
BPRE.US,1551047
OUNZ.US,1546652
CPPBY.US,1551468
EYUBY.US,1562294
BST.US,1616678
SYTN.US,1718728
SGOL.US,1450923
AGD.US,1362481
GJH.US,1286405
USO.US,1327068
PTMSY.US,1575356
BGB.US,1546429
DBL.US,1525201
YRD.US,1631761
KEN.US,1611005
GJP.US,1343491
GJR.US,1353226
FXC.US,1353612
BTZ.US,1379384
GJS.US,1356284
UDN.US,1383149
UNL.US,1405513
ETI-P.US,1427437
GLTR.US,1483386
NBB.US,1478888
PMT.US,1464423
ONMDW.US,1849380
CBPHF.US,1856491
ORIB.US,1854183
CYPA.US,1917993
EAIQ.US,1807689
MANU.US,1549107
GLD.US,1222333
EMD.US,1227862
ODRS.US,1610718
NONE..US,1347123
JCE.US,1385763
OAK-PA.US,1403528
BIPH.US,1406234
UGA.US,1396878
BSL.US,1486298
BWG.US,1504545
DBC.US,1328237
KRYCY.US,1318596
PPLT.US,1460235
ATLCP.US,1464343
JTGEY.US,1472033
EXG.US,1379438
DAC.US,1369241
EDN.US,1395213
EOT.US,1454741
FXE.US,1328598
GJT.US,1357660
GSG.US,1332174
FXF.US,1353615
TYG.US,1268533
UTF.US,1275617
IHD.US,1496292
FTF.US,1233087
GDO.US,1472341
DBE.US,1383062
UNG.US,1376227
EDU.US,1372920
FXA.US,1353614
ELC.US,1348952
GLQ.US,1316463
BOE.US,1320375
IGA.US,1332943
SLV.US,1330568
USCI.US,1479247
WNHK.US,1503658
FRA.US,1259708
GEHDF.US,1291313
JBK.US,1284143
UAN.US,1425292
DBO.US,1383058
UUP.US,1383151
ASTI.US,1350102
EVG.US,1287498
FCT.US,1282850
IPB.US,1267332
WIW.US,1267902
SDSYA.US,1163609
KTN.US,1283337
EFT.US,1288992
PYT.US,1294808
MSM.US,1003078
IVHI.US,1009919
DIT.US,928465
PCQ.US,1140411
WYTC.US,1560143
SRG-PA.US,1628063
GBTC.US,1588489
PZG.US,1629210
XSIAX.US,1124959
ARL.US,1102238
HPI.US,1176199
NBH.US,1178839
AFB.US,1162027
WEA.US,1163792
TSM.US,1046179
MUJ.US,1053988
HQL.US,884121
IQI.US,885125
BHV.US,1169034
JRS.US,1158289
BHK.US,1160864
SVA.US,1084201
MHD.US,1034665
TEO.US,932470
KTH.US,1283464
CYD.US,932695
IDT.US,1005731
MDY.US,936958
DRD.US,1023512
NAC.US,1074952
ASR.US,1123452
THM.US,1134115
SPCX.US,1181412
NCV.US,1214935
VKQ.US,877463
MYI.US,883412
HNAMY.US,918658
ICL.US,941221
SIVR.US,1450922
USL.US,1405528
GSL.US,1430725
VRMK.US,931182
RCG.US,919567
PML.US,1170299
SNX.US,1177394
AVK.US,1219120
AEBMY.US,1174511
EVV.US,1222922
EDD.US,1388141
DBP.US,1383057
FXB.US,1353611
FXY.US,1353613
GLO.US,1350869
GJO.US,1340909
GGN.US,1313510
JQC.US,1227476
JFR.US,1276533
IAU.US,1278680
ERH.US,1279014
DHY.US,1061353
MADL.US,1052354
PPT.US,827773
FT.US,833040
NNY.US,818850
SPY.US,884394
PDT.US,855886
NMT.US,897419
SIF.US,90168
AZO.US,866787
ESP.US,33533
RGS.US,716643
TRT.US,732026
ITT.US,216228
SJT.US,319655
CEE.US,860489
WMK.US,105418
MSB.US,65172
EMP.US,66901
RDGA.US,812152
CHSCP.US,823277
VLT.US,846671
DSS.US,771999
VMO.US,884152
PFO.US,882071
GPJA.US,41091
NMI.US,830271
HQH.US,805267
NXP.US,883618
MGF.US,811922
SOR.US,91847
PHI.US,78150
IMO.US,49938
MXC.US,66418
MCY.US,64996
AILIH.US,18654
CMS-PB.US,201533
NL.US,72162
IHT.US,82473
WDS.US,844551
FC.US,886206
DCI.US,29644
BLX.US,890541
NAZ.US,892992
CCU.US,888746
CET.US,18748
CIK.US,810766
MIN.US,826735
JHI.US,759828
VGZ.US,783324
ODC.US,74046
NRUC.US,70502
ENJ.US,71508
EAI.US,7323
EBF.US,33002
KOF.US,910631
DIA.US,1041130
RDUFF.US,1113260
LTM.US,1047716
BDL.US,12040
NRP.US,1171486
CMC.US,22444
UUU.US,102109
UELMO.US,100826
NCA.US,818851
JOF.US,859796
USA.US,799195
LGVT.US,787496
VPV.US,895528
HIO.US,910068
PMO.US,900422
KPL.US,2000208
ETHW.US,2013744
SIMAU.US,2014982
ETH.US,2020455
DDHLY.US,2034300
ACMIF.US,2065282
IDXMF.US,2067171
TDOG.US,2064314
THCLY.US,2064381
SMPHY.US,2063413
QSOL.US,2074409
FNIGY.US,2073638
TPZEY.US,2073655
BKPOY.US,2075877
GHRTF.US,2045434
UPX.US,2046370
VCCG.US,2052443
PCPGY.US,2053411
AMPM.US,2049323
SMFSY.US,2048270
BLTG.US,2045873
BWOW.US,2053791
FJDI.US,2094712
ININ.US,2097388
SWBKY.US,2098324
SICCY.US,2098860
BSTR.US,2083583
GLVPY.US,2089499
STJNY.US,2077242
ASKRY.US,2078895
LAGH.US,2090910
CDTHY.US,2091663
BIAI.US,2091680
PHAX.US,2086549
PNSB.US,2087419
NHKSY.US,2087500
PSBTY.US,2063685
ELFTY.US,2073615
NWCYY.US,2073913
EVON.US,2075036
BXRLY.US,2056450
SOEZ.US,2057388
SOUD.US,2070237
BMOK.US,2071607
CPXXY.US,2071911
MKAR.US,2052373
YGSHY.US,2053843
CATL.US,2104391
NHLTY.US,2060863
IDPEY.US,2062803
GRCPY.US,2063671
KOEI.US,2070087
DNCLY.US,2065660
NEUT.US,2065741
SGPIY.US,2099326
TIWD.US,2092291
CHON.US,2095150
MENW.US,2045151
BSOL.US,2045872
TARX.US,2102720
BHYP.US,2088139
OBBCY.US,2088339
CLRLY.US,2063231
MREGY.US,2063417
ADBT.US,2084227
AFNX.US,2087035
SAPUY.US,2072563
ROZE.US,2075335
CLNK.US,2082889
NGCOY.US,2092248
NBKBY.US,2093618
ZJGIY.US,2093654
TEICY.US,2089506
CZZLF.US,2105038
CVCPY.US,2120046
KHG.US,2120528
PTT.US,2110025
SHILY.US,2111790
HGZDY.US,2128813
TEAC.US,2129595
FTRA.US,2131853
SKHY.US,2120882
WXILY.US,2123372
EULLY.US,2127859
ONWRY.US,2059986
HZRBY.US,2060217
SPGH.US,2062925
SUIS.US,2060703
UNCJY.US,2153327
SCAT.US,2133239
SIAMY.US,2138369
CHXIY.US,2152784
TKCYY.US,2066601
ZSICY.US,2076398
UNIU.US,2077715
AMTU.US,2078570
SSRLY.US,2073972
SVICY.US,2074157
GIVE.US,2074158
UATCY.US,2084585
BTECH.US,2086775
BITA.US,2089969
CNYGF.US,2090651
GTLRY.US,2087843
EBGCY.US,2123531
PCAI.US,2131101
JNGDY.US,2109559
TELYF.US,2113853
CMPLY.US,2117197
VII.US,2139246
CSCM.US,2136449
OPNHY.US,2131812
MSGR.US,2132873
YLUZ.US,2133716
ULIT.US,2134552
ACCV.US,2141406
LXSPY.US,2144732
HLNK.US,2147557
MGLBY.US,2148075
PSTEY.US,2149111
LABI.US,2151905
NYB.US,2100835
MTAK.US,2133136
BDDD.US,2133836
FBLL.US,2133939
AGKO.US,2134090
ITHEY.US,2134539
SXZTY.US,2135894
HYPG.US,2107730
TRCX.US,2114145
VAT.US,2109801
MNTGY.US,2123346
GVAC.US,2123380
NTCMY.US,2126620
DTRSY.US,2127860
TYOEY.US,2128619
MNYCY.US,2131961
THARY.US,2133810
NARA.US,2138186
SHNTY.US,2138554
IPHX.US,2146310
PRLG.US,2137754
TLAC.US,2128462
NORT.US,2135939
HUAQY.US,2136116
MTBOY.US,2144761
GDTTY.US,2145378
AGYXY.US,2147869
BOGD.US,2113733
WQEY.US,2107968
BHTGY.US,2125951
NTVRY.US,2153349
KVLT.US,2131613
MCFN.US,2131882
SIGEY.US,2132082
SUCH.US,2104032
MSOL.US,2103547
CHWM.US,2113605
WELA.US,2125056
HRIA.US,2131072
BEMPY.US,2137137
CBAGY.US,2138373
GDHRY.US,2129466
HCAX.US,2130219
TBCV.US,2140030
BCLGY.US,2127862
BMB.US,2125355
CMBY.US,2123232
SXTEY.US,2128597
BAGZ.US,2115027
KNWAY.US,2109545
GIDHF.US,2109547
AELKY.US,2110583
SKAI.US,2103029
MSBT.US,2103612
GDMT.US,2105318
SSHBY.US,2107375
ODKUY.US,2108124
MPJPY.US,2100603
AFNDY.US,2101973
ANJFY.US,2098397
CRAUY.US,2094687
RUIH.US,2094989
AIOK.US,2095591
RGKUY.US,2141099
VGTHY.US,2131322
MTGLY.US,2128448
ZABKY.US,2138474
LNFGY.US,2140948
THYP.US,2090011
BRRK.US,2098410
LKYLY.US,2091585
TKDG.US,2092287
SNEVY.US,2089488
VRHID.US,2078149
DYBTY.US,2085208
RKAM.US,2087716
ETRA.US,2088082
LEDR.US,2109823
GBNB.US,2106762
SCOP.US,2108383
MMXGY.US,2109556
ETHB.US,2099103
SAIQ.US,2101411
KCAC-UN.US,2102713
BLDC.US,2097508
FRTRY.US,2098710
EFGH.US,2104943
MUYNY.US,2123524
SKG.US,2124478
RHDTY.US,2133020
JXIRY.US,2128458
ATAYY.US,2127653
BVGLY.US,2127839
MTRL.US,2136360
LARS.US,2140589
ORCRY.US,2142762
CTNKY.US,2144751
RAFX.US,2152921
MDKGY.US,2098332
GGRPY.US,2075474
VIRMF.US,2074745
IBL.US,2075038
SCBXY.US,2066600
CAPI.US,2066925
FRLCY.US,2065932
PRSKY.US,2071912
PNIG.US,2089778
AKCLY.US,2087856
ARTC.US,2086545
APNA.US,2085795
FHFFY.US,2082876
KHOBF.US,2084698
XRPZ.US,2059438
GOW.US,2097702
MSAV.US,2099338
MOT.US,2099681
MLAA.US,2094265
NEUC.US,2093976
OTAI.US,2094076
DPDSY.US,2094201
MNZLY.US,2062807
FSOL.US,2063380
LSHGY.US,2063675
RECCY.US,2070570
VBNB.US,2066824
VSGRY.US,2075141
CSCCY.US,2075918
GOTV.US,2076148
HNPHY.US,2073669
TMKVY.US,2073901
GOOG.US,1652044
USB-PA.US,36104
BRK-A.US,1067983
ASMLF.US,937966
TSMWF.US,1046179
BABAF.US,1577552
JPM-PC.US,19617
CTATF.US,2070829
PCCYF.US,1108329
BML-PG.US,70858
RYDAF.US,1306965
NVSEF.US,1114448
MBFJF.US,67088
BML-PL.US,70858
BAC-PB.US,70858
TOYOF.US,1094517
CILJF.US,1268896
BAC-PK.US,70858
SAPGF.US,1000184
BHPLF.US,811809
BCDRF.US,891478
HBCYF.US,1089113
WFC-PY.US,72971
KXIAY.US,2053383
NONOF.US,353278
WFC-PL.US,72971
ABLZF.US,1091587
ABBNY.US,1091587
SNEJF.US,313838
TBB.US,732717
SNYNF.US,1121404
UNLYF.US,217410
BUDFF.US,1668717
WFC-PC.US,72971
DTEGF.US,946770
GLAXF.US,1131399
BTAFF.US,1303523
BPAQF.US,313807
RTPPF.US,863064
SMFNF.US,1022837
IDEXF.US,1438656
BYDDF.US,1445162
NCRRP.US,70866
CMXHF.US,1274152
AIQUF.US,1161167
NTTYY.US,769594
SNPMF.US,1123658
MBGAF.US,1067318
NETTF.US,1110646
USB-PH.US,36104
EBBNF.US,895728
CTA-PB.US,30554
USB-PP.US,36104
BAESF.US,895564
AMXOF.US,1129137
GLCNF.US,1524684
MS-PK.US,895421
PBR-A.US,1119639
KDDIF.US,1106215
STOHF.US,1140625
MS-PE.US,895421
TRP.US,1232384
RLXXF.US,929869
NOKBF.US,924613
SFTBF.US,1065521
BAIDF.US,1329099
RBGPF.US,1420798
DGEAF.US,835403
EIPAF.US,1002242
CCZ.US,1166691
SFBQF.US,1065521
WEBNF.US,719245
IFNNF.US,1107457
MZHOF.US,1335730
HTHIF.US,47710
NGGTF.US,1004315
TKPHF.US,1395064
DKILF.US,1446519
BECEF.US,718940
SPG-PJ.US,1063761
BSQKZ.US,1512673
CTA-PA.US,30554
TNCAF.US,1232384
INGVF.US,1039765
MET-PA.US,1099219
TRPCF.US,1269238
ITOCF.US,355363
MET-PE.US,1099219
BAMXF.US,1446250
LLDTF.US,1160106
BBVXF.US,842180
HLNCF.US,1900304
TCANF.US,1232384
PSA-PH.US,1393311
BMDPF.US,1002788
JDCMF.US,1549802
HNDAF.US,715153
TKOMF.US,1169486
SVNDF.US,1359519
BAMGF.US,1001085
PSA-PU.US,1393311
MRAAF.US,1450468
PINXF.US,1569964
TCKRF.US,886986
CRARF.US,1279967
ENAKF.US,1136808
RBSPF.US,844150
ERIXF.US,717826
PUKPF.US,1116578
WOPEF.US,844551
HEI-A.US,46619
FNCTF.US,1038143
LEN-B.US,920760
CIXPF.US,1535628
BIP.US,1406234
BCLYF.US,312069
RSMDF.US,943819
ALL-PH.US,899051
CODGF.US,1012037
LAAOF.US,1791706
VWSYF.US,1330306
ORXCF.US,1070304
TEFOF.US,814052
VODPF.US,839923
BBDO.US,1160330
GNMSF.US,1434265
ANNSF.US,1700171
DLR-PK.US,1297996
FOX.US,1754301
STMEF.US,932787
HKHHF.US,1142231
FWONK.US,1560385
CAJPY.US,16988
AMSYF.US,1243429
SAXPF.US,1436778
RYAOF.US,1038683
MKC-V.US,63754
TNRSF.US,1190723
RSTRF.US,1618755
MARUF.US,801645
SOJC.US,92122
CAJFF.US,16988
HMRZF.US,1396282
HRNNF.US,1712356
COCSF.US,910631
ICHGF.US,858446
TELNF.US,1126113
RCIAF.US,733099
XPNGF.US,1810997
FCNCB.US,798941
Z.US,1617640
STT-PG.US,93751
KYOCF.US,57083
BKZHY.US,1459334
FWONB.US,1560385
SOAGY.US,1715801
MTNOF.US,1163420
POAHF.US,1450346
NRSCF.US,1163653
NWS.US,1564708
JHIUF.US,1159152
SPXSF.US,1518542
RYLPF.US,313216
AMCCF.US,1748790
EDRVY.US,1516534
SURDF.US,1450159
BIO-B.US,12208
CHKIF.US,1041668
ADTTF.US,1158838
KEY-PK.US,91576
FSNUF.US,904868
TEVJF.US,818686
AKZOF.US,3124
SGIOF.US,1281721
FRFFF.US,915191
KEY-PI.US,91576
NIOIF.US,1736541
FNGD.US,927971
GFIOF.US,1172724
NCSYF.US,1003935
RKLIF.US,930157
SVYSF.US,930826
GELYF.US,1474968
NMPGY.US,1333172
WSO-B.US,105016
FMCQF.US,1333141
MAA-PI.US,912595
RF-PC.US,1281761
BF-A.US,14693
SNNUF.US,845982
SHECF.US,1442651
BZLFF.US,1072397
ALMMF.US,1161611
ERRAF.US,1127248
PIRBF.US,1437441
YMHAY.US,1447100
UHAL-B.US,4457
SBYSF.US,1786909
DQJCF.US,1446597
PBNNF.US,1504122
WPPGF.US,806968
PRYMF.US,1437672
BRZL.US,927971
AOMFF.US,1062066
GPAEF.US,1347557
MNBEF.US,1034983
AEGOF.US,769218
FREJO.US,1026214
SMTOF.US,95227
YAMHF.US,1447100
GLIBB.US,2057463
CIG-C.US,1157557
NDEKF.US,353991
ASRMF.US,1123452
SBMFF.US,1604982
LBTYB.US,1570585
UEPCN.US,100826
CXMSF.US,1076378
SAPIF.US,2072563
DINRF.US,1544379
PSORF.US,938323
UEPEO.US,100826
UEPEP.US,100826
PSNYW.US,1884082
SASOF.US,314590
VNORP.US,899689
OSCUF.US,1600520
NWOEF.US,1372920
CLUS.US,1346287
VNO-PL.US,899689
UEPCP.US,100826
TAP-A.US,24545
VNO-PM.US,899689
UNBLF.US,1453932
UEPEN.US,100826
BLBLF.US,1723690
VOYA-PB.US,1535929
XZJCF.US,1562805
GIFLF.US,1438569
TYOYY.US,354516
KOSCF.US,1668501
PADEF.US,1489079
GIFOF.US,1438569
MSUXF.US,1710864
ATDRF.US,1647435
DSECF.US,1481045
CMSA.US,811156
SLG-PI.US,1040971
RCWLY.US,1969729
OTGLY.US,1788235
BCUCF.US,1581285
BMRPF.US,1671235
LIFX.US,1581760
GIKLY.US,1438569
RUSHB.US,1012019
HACBY.US,793742
BLFBY.US,1506721
KMRRF.US,2133892
ALTB.US,1642365
SFGRF.US,2084022
UNMA.US,5513
SLFPF.US,1370418
RTMVF.US,1516536
MITUF.US,1446420
BPOPO.US,763901
HGMCF.US,1023514
SSRGF.US,921638
ZLDPF.US,2068427
PHTCF.US,78150
PCG-PE.US,1004980
PPENF.US,1469395
PCG-PD.US,1004980
AKO-B.US,925261
PCG-PC.US,1004980
FNMFN.US,310522
PCG-PH.US,1004980
PCG-PG.US,1004980
GAERF.US,1378239
AXS-PE.US,1214816
DTW.US,936340
SPTJF.US,908732
PIFMF.US,1445211
PCG-PI.US,1004980
GEF-B.US,43920
DISPF.US,1671750
TCMFF.US,932470
SLMBP.US,1032033
DLAKF.US,1049724
SF-PB.US,720672
DCCPY.US,1437712
BELFB.US,729580
TWO-PC.US,1465740
AVLNF.US,1362898
LBTYK.US,1570585
TYTMF.US,1447101
MOG-B.US,67887
VLYPP.US,714310
BATRK.US,1958140
ATROB.US,8063
RYKKF.US,1592049
TWO-PB.US,1465740
TWO-PA.US,1465740
WRB-PE.US,11544
SOHGY.US,1536787
VLYPO.US,714310
RLJ-PA.US,1511337
PEB-PF.US,1474098
CSAN.US,1430162
PEB-PE.US,1474098
CIM-PA.US,1409493
TY-P.US,99614
PTXAF.US,1545057
HMDCF.US,1648257
FMCCG.US,1026214
FNMAM.US,310522
AILLI.US,18654
TRTN-PA.US,1660734
BATRB.US,1958140
WELPP.US,107815
AILLM.US,18654
AILLN.US,18654
CDGLF.US,1448611
FNMAN.US,310522
TROLB.US,98677
AILIM.US,18654
FMCCJ.US,1026214
CENTA.US,887733
FNMAI.US,310522
CODQL.US,1770561
WBHC.US,885275
GLPGF.US,1421876
UA.US,1336917
TBNGY.US,1489088
AILLO.US,18654
AEBZY.US,1174511
LXP-PC.US,910108
FNMAT.US,310522
AILIN.US,18654
FNMAK.US,310522
IFCNF.US,2035057
FNMAL.US,310522
FNMFM.US,310522
AILLP.US,18654
WLYB.US,107140
FNMAO.US,310522
TUFBY.US,1562296
FNMAG.US,310522
FNMFO.US,310522
ARZTF.US,1423210
LILAK.US,1712184
GDV-PH.US,1260729
FLIDF.US,1433087
FISK.US,1553079
GRPFF.US,912892
EVOTF.US,1412558
NGL-PC.US,1504461
BFS-PD.US,907254
FMCCL.US,1026214
OGCP.US,1553079
AGM-A.US,845877
FMCKL.US,1026214
LTGHF.US,1569963
PMT-PA.US,1464423
ATLC.US,1464343
PMT-PB.US,1464423
SBOEF.US,1578955
LILAB.US,1712184
FMCCS.US,1026214
MHLA.US,1412100
FMCCO.US,1026214
BH.US,1726173
CODI-PB.US,1345126
FMCKN.US,1026214
FREJN.US,1026214
CMGMF.US,1503154
FMCCN.US,1026214
DRSHF.US,1671541
FMCKO.US,1026214
FMCKJ.US,1026214
FMCKM.US,1026214
FREGP.US,1026214
GLOP-PA.US,1598655
FMCCH.US,1026214
FMCCK.US,1026214
HL-PB.US,719413
FMCCP.US,1026214
FMCCM.US,1026214
FMCKP.US,1026214
SENEB.US,88948
FXCNF.US,1164009
DGICB.US,800457
HCACU.US,2079013
KELYB.US,55135
GTN-A.US,43196
GDRZF.US,1072725
MEOBF.US,1345099
DRDGF.US,1023512
HOVVB.US,357294
CMRE-PC.US,1503584
MGMNF.US,1965615
CLVLF.US,1290877
HLTC.US,1561032
HVT-A.US,216085
GGT-PE.US,921671
BRSYF.US,1505065
UMH-PD.US,752642
OXLCM.US,1495222
MTGRF.US,1537543
WEJTY.US,1778788
TIHRF.US,2133810
NEWTI.US,1587987
PTCHF.US,1782999
OXLCO.US,1495222
CRD-B.US,25475
ALF.US,2010930
ERLFF.US,1271554
AVHHL.US,1762303
VSOGF.US,1762506
ARTNB.US,863110
CKDXF.US,1815620
CNTHP.US,23426
RDIB.US,716634
IHRTB.US,1400891
CNLPL.US,23426
NCZ-PA.US,1227857
DFPH.US,1799191
DSX-PB.US,1318885
AIRJ.US,1855474
CNTHO.US,23426
KRYXF.US,1318596
RVRF.US,1641601
CHMI-PB.US,1571776
RLFTY.US,1854078
PRRUF.US,1506184
UURAF.US,1495651
CNTHN.US,23426
SLNCF.US,1479615
APLMW.US,1944885
CNLHP.US,23426
LBCMF.US,1580110
ARCXF.US,1243429
CNLTP.US,23426
HEXEY.US,1577568
CNLTL.US,23426
IPHYF.US,1598599
CNPWM.US,23426
PRTHU.US,1653558
CHMI-PA.US,1571776
CNLHO.US,23426
GSCCF.US,1896084
CNPWP.US,23426
LANDP.US,1495240
CNLPM.US,23426
CNLTN.US,23426
VSBC.US,1697884
ENO.US,71508
CNLHN.US,23426
BNIGF.US,1851651
IVEVF.US,1756594
ECXJ.US,1823635
SB-PC.US,1434754
CHAD.US,1805526
AMEGF.US,2129284
EBRCZ.US,1347123
STRS.US,885508
ARRKF.US,1855743
CHPGF.US,1394189
LUCN.US,1726079
BBXIB.US,1814974
BTA.US,1343793
HUSIF.US,1526475
OCGSF.US,942149
AOAO.US,2042320
RAASY.US,1804583
SRG.US,1628063
KWM.US,2000756
SFDL.US,818677
ENDI.US,1908984
JFB.US,2024306
BCV-PA.US,9521
BCTF.US,1668340
RGBPP.US,1589150
GLU-PB.US,1282957
GFASY.US,1389207
TTSH.US,1552800
ATEK.US,1882198
BCOW.US,1847360
SIMA.US,2014982
CPTP.US,202947
GSL-PB.US,1430725
KBSR.US,1482430
CULL.US,1845799
