symbol,description,asset_class,category_name,group_name,currency,currency_profit,ticker,market,market_name,precision,contract_size,leverage,long_only,short_selling,margin_mode,instrument_type
AEBMF.US,ANADOLU EFES BIRACILIK VE MALT SANAYI A S/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEBMF,US,United States,,,,,,,
AEBMY.US,ANADOLU EFES BIRACILIK VE MALT SANAYI A S/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEBMY,US,United States,,,,,,,
AEBZY.US,ANADOLU EFES BIRACILIK VE MALT SANAYI A S/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEBZY,US,United States,,,,,,,
AEC.US,ANFIELD ENERGY INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEC,US,United States,,,,,,,
AEE.US,AMEREN CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEE,US,United States,,,,,,,
AEF.US,"abrdn Emerging Markets ex-China Fund, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEF,US,United States,,,,,,,
AEFC.US,AEGON LTD.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEFC,US,United States,,,,,,,
AEG.US,AEGON LTD.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEG,US,United States,,,,,,,
AEGOF.US,AEGON LTD.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEGOF,US,United States,,,,,,,
AEGXF.US,Aecon Group Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEGXF,US,United States,,,,,,,
AEHGS.US,"Arrived Homes 5, LLC",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEHGS,US,United States,,,,,,,
AEHL.US,Antelope Enterprise Holdings Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEHL,US,United States,,,,,,,
AEHR.US,AEHR TEST SYSTEMS,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEHR,US,United States,,,,,,,
AEI.US,Alset Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEI,US,United States,,,,,,,
AEIS.US,ADVANCED ENERGY INDUSTRIES INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEIS,US,United States,,,,,,,
AELKY.US,ASELSAN Elektronik Sanayi ve Ticaret Anonim Sirketi/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AELKY,US,United States,,,,,,,
AEM.US,AGNICO EAGLE MINES LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEM,US,United States,,,,,,,
AEMD.US,AETHLON MEDICAL INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEMD,US,United States,,,,,,,
AEMRF.US,AGNICO EAGLE MINES LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEMRF,US,United States,,,,,,,
AENT.US,ALLIANCE ENTERTAINMENT HOLDING CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AENT,US,United States,,,,,,,
AENTW.US,ALLIANCE ENTERTAINMENT HOLDING CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AENTW,US,United States,,,,,,,
AEO.US,AMERICAN EAGLE OUTFITTERS INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEO,US,United States,,,,,,,
AEON.US,"AEON Biopharma, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEON,US,United States,,,,,,,
AEP.US,AMERICAN ELECTRIC POWER CO INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEP,US,United States,,,,,,,
AER.US,AerCap Holdings N.V.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AER,US,United States,,,,,,,
AERA.US,AI Era Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AERA,US,United States,,,,,,,
AERG.US,"APPLIED ENERGETICS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AERG,US,United States,,,,,,,
AERGP.US,"APPLIED ENERGETICS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AERGP,US,United States,,,,,,,
AERO.US,"Grupo Aeromexico, S.A.B. de C.V.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AERO,US,United States,,,,,,,
AERT.US,"Aeries Technology, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AERT,US,United States,,,,,,,
AERTW.US,"Aeries Technology, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AERTW,US,United States,,,,,,,
AES.US,AES CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AES,US,United States,,,,,,,
AESI.US,Atlas Energy Solutions Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AESI,US,United States,,,,,,,
AESP.US,Aeon Acquisition I Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AESP,US,United States,,,,,,,
AESPR.US,Aeon Acquisition I Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AESPR,US,United States,,,,,,,
AESPU.US,Aeon Acquisition I Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AESPU,US,United States,,,,,,,
AESPW.US,Aeon Acquisition I Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AESPW,US,United States,,,,,,,
AETN.US,"AETERNUM HEALTH, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AETN,US,United States,,,,,,,
AEVA.US,"Aeva Technologies, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEVA,US,United States,,,,,,,
AEXA.US,American Exceptionalism Acquisition Corp. A,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEXA,US,United States,,,,,,,
AEYE.US,AUDIOEYE INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AEYE,US,United States,,,,,,,
AFB.US,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFB,US,United States,,,,,,,
AFCG.US,Advanced Flower Capital Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFCG,US,United States,,,,,,,
AFG.US,AMERICAN FINANCIAL GROUP INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFG,US,United States,,,,,,,
AFGB.US,AMERICAN FINANCIAL GROUP INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFGB,US,United States,,,,,,,
AFGC.US,AMERICAN FINANCIAL GROUP INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFGC,US,United States,,,,,,,
AFGD.US,AMERICAN FINANCIAL GROUP INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFGD,US,United States,,,,,,,
AFGE.US,AMERICAN FINANCIAL GROUP INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFGE,US,United States,,,,,,,
AFJK.US,"Aimei Health Technology Co., Ltd.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFJK,US,United States,,,,,,,
AFJKR.US,"Aimei Health Technology Co., Ltd.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFJKR,US,United States,,,,,,,
AFJKU.US,"Aimei Health Technology Co., Ltd.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFJKU,US,United States,,,,,,,
AFL.US,AFLAC INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFL,US,United States,,,,,,,
AFNDY.US,Allfunds Group PLC./ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFNDY,US,United States,,,,,,,
AFNX.US,AfterNext Acquisition I Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFNX,US,United States,,,,,,,
AFRI.US,Forafric Global PLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFRI,US,United States,,,,,,,
AFRIW.US,Forafric Global PLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFRIW,US,United States,,,,,,,
AFRM.US,"Affirm Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFRM,US,United States,,,,,,,
AFYA.US,Afya Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AFYA,US,United States,,,,,,,
AG.US,FIRST MAJESTIC SILVER CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AG,US,United States,,,,,,,
AGBK.US,AGI Inc,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGBK,US,United States,,,,,,,
AGCC.US,Agencia Comercial Spirits Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGCC,US,United States,,,,,,,
AGCO.US,AGCO CORP /DE,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGCO,US,United States,,,,,,,
AGD.US,abrdn Global Dynamic Dividend Fund,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGD,US,United States,,,,,,,
AGEN.US,AGENUS INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGEN,US,United States,,,,,,,
AGI.US,ALAMOS GOLD INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGI,US,United States,,,,,,,
AGIG.US,"ABUNDIA GLOBAL IMPACT GROUP, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGIG,US,United States,,,,,,,
AGIO.US,"AGIOS PHARMACEUTICALS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGIO,US,United States,,,,,,,
AGKO.US,Aggreko Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGKO,US,United States,,,,,,,
AGL.US,"agilon health, inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGL,US,United States,,,,,,,
AGLY.US,Atlantis Glory Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGLY,US,United States,,,,,,,
AGM-A.US,FEDERAL AGRICULTURAL MORTGAGE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGM-A,US,United States,,,,,,,
AGM-PD.US,FEDERAL AGRICULTURAL MORTGAGE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGM-PD,US,United States,,,,,,,
AGM-PE.US,FEDERAL AGRICULTURAL MORTGAGE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGM-PE,US,United States,,,,,,,
AGM-PF.US,FEDERAL AGRICULTURAL MORTGAGE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGM-PF,US,United States,,,,,,,
AGM-PG.US,FEDERAL AGRICULTURAL MORTGAGE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGM-PG,US,United States,,,,,,,
AGM-PH.US,FEDERAL AGRICULTURAL MORTGAGE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGM-PH,US,United States,,,,,,,
AGM-PI.US,FEDERAL AGRICULTURAL MORTGAGE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGM-PI,US,United States,,,,,,,
AGM.US,FEDERAL AGRICULTURAL MORTGAGE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGM,US,United States,,,,,,,
AGMB.US,Agomab Therapeutics NV,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGMB,US,United States,,,,,,,
AGMH.US,"AGM GROUP HOLDINGS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGMH,US,United States,,,,,,,
AGMRF.US,"Silver Mountain Resources, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGMRF,US,United States,,,,,,,
AGMWF.US,"Silver Mountain Resources, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGMWF,US,United States,,,,,,,
AGNC.US,AGNC Investment Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNC,US,United States,,,,,,,
AGNCL.US,AGNC Investment Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNCL,US,United States,,,,,,,
AGNCM.US,AGNC Investment Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNCM,US,United States,,,,,,,
AGNCN.US,AGNC Investment Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNCN,US,United States,,,,,,,
AGNCO.US,AGNC Investment Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNCO,US,United States,,,,,,,
AGNCP.US,AGNC Investment Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNCP,US,United States,,,,,,,
AGNCZ.US,AGNC Investment Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNCZ,US,United States,,,,,,,
AGNPF.US,Grey Matters Health Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNPF,US,United States,,,,,,,
AGNT.US,"AGNT, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGNT,US,United States,,,,,,,
AGO.US,ASSURED GUARANTY LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGO,US,United States,,,,,,,
AGPU.US,Axe Compute Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGPU,US,United States,,,,,,,
AGQ.US,ProShares Trust II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGQ,US,United States,,,,,,,
AGQPF.US,ALGONQUIN POWER & UTILITIES CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGQPF,US,United States,,,,,,,
AGRO.US,Adecoagro S.A.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGRO,US,United States,,,,,,,
AGRZ.US,Agroz Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGRZ,US,United States,,,,,,,
AGSS.US,"AMERIGUARD SECURITY SERVICES, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGSS,US,United States,,,,,,,
AGTX.US,Agentix Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGTX,US,United States,,,,,,,
AGX.US,ARGAN INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGX,US,United States,,,,,,,
AGXPF.US,SILVER X MINING CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGXPF,US,United States,,,,,,,
AGXXF.US,AGILYX ASA / ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGXXF,US,United States,,,,,,,
AGYS.US,AGILYSYS INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGYS,US,United States,,,,,,,
AGYXY.US,AGILYX ASA / ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AGYXY,US,United States,,,,,,,
AHCO.US,AdaptHealth Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHCO,US,United States,,,,,,,
AHG.US,Akso Health Group,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHG,US,United States,,,,,,,
AHII.US,American Heritage International Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHII,US,United States,,,,,,,
AHL-PD.US,ASPEN INSURANCE HOLDINGS LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHL-PD,US,United States,,,,,,,
AHL-PE.US,ASPEN INSURANCE HOLDINGS LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHL-PE,US,United States,,,,,,,
AHL-PF.US,ASPEN INSURANCE HOLDINGS LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHL-PF,US,United States,,,,,,,
AHMA.US,AMBITIONS ENTERPRISE MANAGEMENT CO. L.L.C,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHMA,US,United States,,,,,,,
AHNRF.US,ATHENA GOLD CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHNRF,US,United States,,,,,,,
AHR.US,"American Healthcare REIT, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHR,US,United States,,,,,,,
AHRO.US,"Authentic Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHRO,US,United States,,,,,,,
AHRT-PA.US,"AH Realty Trust, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHRT-PA,US,United States,,,,,,,
AHRT.US,"AH Realty Trust, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHRT,US,United States,,,,,,,
AHT-PD.US,ASHFORD HOSPITALITY TRUST INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHT-PD,US,United States,,,,,,,
AHT-PF.US,ASHFORD HOSPITALITY TRUST INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHT-PF,US,United States,,,,,,,
AHT-PG.US,ASHFORD HOSPITALITY TRUST INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHT-PG,US,United States,,,,,,,
AHT-PH.US,ASHFORD HOSPITALITY TRUST INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHT-PH,US,United States,,,,,,,
AHT-PI.US,ASHFORD HOSPITALITY TRUST INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHT-PI,US,United States,,,,,,,
AHT.US,ASHFORD HOSPITALITY TRUST INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AHT,US,United States,,,,,,,
AI.US,"C3.ai, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AI,US,United States,,,,,,,
AIAI.US,AIAI Holdings Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIAI,US,United States,,,,,,,
AIB.US,AIB Data Centers Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIB,US,United States,,,,,,,
AIBRF.US,AIB Group plc/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIBRF,US,United States,,,,,,,
AIBT.US,"AIBOTICS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIBT,US,United States,,,,,,,
AIBZ.US,Bitzero Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIBZ,US,United States,,,,,,,
AIDX.US,"20/20 Biolabs, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIDX,US,United States,,,,,,,
AIEV.US,"Thunder Power Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIEV,US,United States,,,,,,,
AIFA.US,"All In FutureTech Alliance, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIFA,US,United States,,,,,,,
AIFC.US,AI Financial Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIFC,US,United States,,,,,,,
AIFF.US,"FIREFLY NEUROSCIENCE, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIFF,US,United States,,,,,,,
AIFU.US,AIFU Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIFU,US,United States,,,,,,,
AIG.US,"AMERICAN INTERNATIONAL GROUP, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIG,US,United States,,,,,,,
AII.US,"American Integrity Insurance Group, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AII,US,United States,,,,,,,
AIIA-RI.US,AI Infrastructure Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIIA-RI,US,United States,,,,,,,
AIIA-UN.US,AI Infrastructure Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIIA-UN,US,United States,,,,,,,
AIIA.US,AI Infrastructure Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIIA,US,United States,,,,,,,
AIIO.US,ROBO.AI INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIIO,US,United States,,,,,,,
AIIOW.US,ROBO.AI INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIIOW,US,United States,,,,,,,
AIIR.US,AIR Global PLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIIR,US,United States,,,,,,,
AIJTY.US,Jianpu Technology Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIJTY,US,United States,,,,,,,
AIKCF.US,Aica Kogyo Co Limited/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIKCF,US,United States,,,,,,,
AILIH.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILIH,US,United States,,,,,,,
AILIM.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILIM,US,United States,,,,,,,
AILIN.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILIN,US,United States,,,,,,,
AILIO.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILIO,US,United States,,,,,,,
AILIP.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILIP,US,United States,,,,,,,
AILLI.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILLI,US,United States,,,,,,,
AILLM.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILLM,US,United States,,,,,,,
AILLN.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILLN,US,United States,,,,,,,
AILLO.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILLO,US,United States,,,,,,,
AILLP.US,Ameren Illinois Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AILLP,US,United States,,,,,,,
AIM.US,AIM ImmunoTech Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIM,US,United States,,,,,,,
AIMD.US,"Ainos, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIMD,US,United States,,,,,,,
AIMDW.US,"Ainos, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIMDW,US,United States,,,,,,,
AIN.US,ALBANY INTERNATIONAL CORP /DE/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIN,US,United States,,,,,,,
AIO.US,Virtus Artificial Intelligence & Technology Opportunities Fund,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIO,US,United States,,,,,,,
AIOK.US,AI OKTO Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIOK,US,United States,,,,,,,
AIOS.US,AIOS Tech Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIOS,US,United States,,,,,,,
AIOT.US,"Powerfleet, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIOT,US,United States,,,,,,,
AIP.US,"Arteris, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIP,US,United States,,,,,,,
AIQD.US,BANK OF MONTREAL /CAN/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIQD,US,United States,,,,,,,
AIQU.US,BANK OF MONTREAL /CAN/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIQU,US,United States,,,,,,,
AIQUF.US,L AIR LIQUIDE SA /FI,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIQUF,US,United States,,,,,,,
AIR.US,AAR CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIR,US,United States,,,,,,,
AIRE.US,reAlpha Tech Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRE,US,United States,,,,,,,
AIRG.US,AIRGAIN INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRG,US,United States,,,,,,,
AIRI.US,AIR INDUSTRIES GROUP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRI,US,United States,,,,,,,
AIRJ.US,AirJoule Technologies Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRJ,US,United States,,,,,,,
AIRJW.US,AirJoule Technologies Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRJW,US,United States,,,,,,,
AIRO.US,"AIRO Group Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRO,US,United States,,,,,,,
AIRS.US,"Airsculpt Technologies, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRS,US,United States,,,,,,,
AIRT.US,AIR T INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRT,US,United States,,,,,,,
AIRTP.US,AIR T INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIRTP,US,United States,,,,,,,
AISP.US,"Airship AI Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AISP,US,United States,,,,,,,
AISPW.US,"Airship AI Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AISPW,US,United States,,,,,,,
AIT.US,APPLIED INDUSTRIAL TECHNOLOGIES INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIT,US,United States,,,,,,,
AITTF.US,TRENCHANT TECHNOLOGIES CAPITAL CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AITTF,US,United States,,,,,,,
AITX.US,Artificial Intelligence Technology Solutions Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AITX,US,United States,,,,,,,
AIV.US,APARTMENT INVESTMENT & MANAGEMENT CO,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIV,US,United States,,,,,,,
AIXC.US,"AIxCrypto Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIXC,US,United States,,,,,,,
AIXI.US,Xiao-I Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIXI,US,United States,,,,,,,
AIXN.US,"AiXin Life International, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIXN,US,United States,,,,,,,
AIZ.US,"ASSURANT, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIZ,US,United States,,,,,,,
AIZN.US,"ASSURANT, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AIZN,US,United States,,,,,,,
AJG.US,Arthur J. Gallagher & Co.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AJG,US,United States,,,,,,,
AKA.US,A.K.A. BRANDS HOLDING CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKA,US,United States,,,,,,,
AKAM.US,AKAMAI TECHNOLOGIES INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKAM,US,United States,,,,,,,
AKAN.US,AKANDA CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKAN,US,United States,,,,,,,
AKBA.US,"Akebia Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKBA,US,United States,,,,,,,
AKCLY.US,Aica Kogyo Co Limited/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKCLY,US,United States,,,,,,,
AKO-A.US,ANDINA BOTTLING CO INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKO-A,US,United States,,,,,,,
AKO-B.US,ANDINA BOTTLING CO INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKO-B,US,United States,,,,,,,
AKPPS.US,Ark7 Properties Plus LLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKPPS,US,United States,,,,,,,
AKR.US,ACADIA REALTY TRUST,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKR,US,United States,,,,,,,
AKTS.US,"Aktis Oncology, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,AKTS,US,United States,,,,,,,
